Formatted Date,Summary,Precip Type,Temperature,Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure,Daily Summary
2014-04-08 20:00:00.000 +0200,Mostly Cloudy,rain,16.35555556,16.35555556,0.57,7.8729,144,15.1823,0,1013.31,Foggy until morning.
2014-08-17 08:00:00.000 +0200,Partly Cloudy,rain,16.86666667,16.86666667,0.7,21.3486,321,15.5526,0,1016.4,Partly cloudy until night.
2014-08-17 09:00:00.000 +0200,Partly Cloudy,rain,18.75,18.75,0.65,12.719,339,16.1,0,1016.47,Partly cloudy until night.
2014-08-17 20:00:00.000 +0200,Partly Cloudy,rain,17.71666667,17.71666667,0.68,7.6636,281,15.5526,0,1014.78,Partly cloudy until night.
2014-08-18 20:00:00.000 +0200,Partly Cloudy,rain,19.33888889,19.33888889,0.61,4.6851,161,15.5526,0,1013.4,Partly cloudy starting in the morning continuing until night.
2014-08-19 22:00:00.000 +0200,Partly Cloudy,rain,19.93888889,19.93888889,0.7,6.1985,161,16.1,0,1013.89,Mostly cloudy starting in the morning.
2014-08-21 19:00:00.000 +0200,Partly Cloudy,rain,19.95,19.95,0.57,12.4292,310,16.1,0,1015.92,Partly cloudy throughout the day.
2014-08-22 20:00:00.000 +0200,Mostly Cloudy,rain,19.10555556,19.10555556,0.65,9.0482,0,15.5526,0,1015.93,Partly cloudy throughout the day.
2014-08-23 09:00:00.000 +0200,Mostly Cloudy,rain,19.93333333,19.93333333,0.63,3.3649,130,9.982,0,1015.91,Mostly cloudy throughout the day.
2014-08-24 19:00:00.000 +0200,Partly Cloudy,rain,19.90555556,19.90555556,0.49,17.2109,319,16.1,0,1015.64,Mostly cloudy throughout the day and breezy in the afternoon.
2014-08-24 20:00:00.000 +0200,Partly Cloudy,rain,17.76666667,17.76666667,0.55,19.5615,320,15.5526,0,1016.36,Mostly cloudy throughout the day and breezy in the afternoon.
2014-02-16 12:00:00.000 +0100,Mostly Cloudy,rain,15.96666667,15.96666667,0.48,17.2592,281,16.1,0,1015.26,Mostly cloudy throughout the day.
2014-02-16 13:00:00.000 +0100,Mostly Cloudy,rain,15.98888889,15.98888889,0.5,14.5866,304,15.5526,0,1014.89,Mostly cloudy throughout the day.
2014-02-16 14:00:00.000 +0100,Mostly Cloudy,rain,17.05,17.05,0.44,7.9534,302,16.1,0,1014.5,Mostly cloudy throughout the day.
2014-02-16 15:00:00.000 +0100,Mostly Cloudy,rain,17.05,17.05,0.48,8.8067,291,16.1,0,1014.39,Mostly cloudy throughout the day.
2014-02-16 16:00:00.000 +0100,Mostly Cloudy,rain,15.11666667,15.11666667,0.57,9.2414,190,10.5777,0,1014.33,Mostly cloudy throughout the day.
2014-02-19 14:00:00.000 +0100,Overcast,rain,15.83888889,15.83888889,0.63,9.0482,179,11.9784,0,1014.09,Foggy starting overnight continuing until morning.
2014-07-01 08:00:00.000 +0200,Partly Cloudy,rain,17.19444444,17.19444444,0.68,20.2216,309,9.982,0,1016.67,Partly cloudy until night.
2014-07-05 01:00:00.000 +0200,Partly Cloudy,rain,17.55,17.55,0.55,10.9158,121,16.1,0,1016.33,Partly cloudy throughout the day.
2014-07-05 07:00:00.000 +0200,Partly Cloudy,rain,17.66666667,17.66666667,0.65,16.9855,140,16.1,0,1014.66,Partly cloudy throughout the day.
2014-07-05 08:00:00.000 +0200,Partly Cloudy,rain,19.9,19.9,0.61,19.2878,140,15.5526,0,1014.15,Partly cloudy throughout the day.
2014-06-01 10:00:00.000 +0200,Mostly Cloudy,rain,16.11666667,16.11666667,0.67,7.9534,355,10.2557,0,1013.62,Mostly cloudy throughout the day.
2014-06-01 11:00:00.000 +0200,Overcast,rain,16.88333333,16.88333333,0.6,8.0178,341,10.2235,0,1013.84,Mostly cloudy throughout the day.
2014-06-01 12:00:00.000 +0200,Overcast,rain,17.78333333,17.78333333,0.53,12.7995,291,9.982,0,1013.62,Mostly cloudy throughout the day.
2014-06-01 13:00:00.000 +0200,Mostly Cloudy,rain,17.92222222,17.92222222,0.56,14.1358,319,10.2557,0,1013.61,Mostly cloudy throughout the day.
2014-06-01 14:00:00.000 +0200,Mostly Cloudy,rain,18.73888889,18.73888889,0.56,12.9927,302,10.3523,0,1013.57,Mostly cloudy throughout the day.
2014-06-01 15:00:00.000 +0200,Mostly Cloudy,rain,17.37777778,17.37777778,0.66,18.6599,298,9.982,0,1013.11,Mostly cloudy throughout the day.
2014-06-01 17:00:00.000 +0200,Mostly Cloudy,rain,17.09444444,17.09444444,0.68,9.2897,309,9.982,0,1013.2,Mostly cloudy throughout the day.
2014-06-01 18:00:00.000 +0200,Mostly Cloudy,rain,16.13888889,16.13888889,0.67,15.4399,311,10.2557,0,1013.25,Mostly cloudy throughout the day.
2014-06-15 07:00:00.000 +0200,Mostly Cloudy,rain,16.95555556,16.95555556,0.59,11.3988,21,16.1,0,1014.78,Partly cloudy starting overnight.
2014-06-15 08:00:00.000 +0200,Mostly Cloudy,rain,17.53888889,17.53888889,0.58,14.7637,28,15.1823,0,1014.97,Partly cloudy starting overnight.
2014-06-15 09:00:00.000 +0200,Partly Cloudy,rain,19.93333333,19.93333333,0.53,14.1197,41,16.1,0,1015.15,Partly cloudy starting overnight.
2014-06-15 21:00:00.000 +0200,Mostly Cloudy,rain,17.77777778,17.77777778,0.51,4.6046,40,16.1,0,1014.43,Partly cloudy starting overnight.
2014-06-15 22:00:00.000 +0200,Mostly Cloudy,rain,16.11666667,16.11666667,0.6,3.2039,31,16.1,0,1015.33,Partly cloudy starting overnight.
2014-06-16 00:00:00.000 +0200,Mostly Cloudy,rain,16.62222222,16.62222222,0.56,14.5061,41,16.1,0,1015.96,Mostly cloudy throughout the day.
2014-06-16 01:00:00.000 +0200,Mostly Cloudy,rain,17.06111111,17.06111111,0.55,17.0821,50,16.1,0,1015.97,Mostly cloudy throughout the day.
2014-06-16 02:00:00.000 +0200,Mostly Cloudy,rain,15.45555556,15.45555556,0.63,18.3379,41,15.1823,0,1016.12,Mostly cloudy throughout the day.
2014-06-16 08:00:00.000 +0200,Mostly Cloudy,rain,17.01111111,17.01111111,0.59,14.5544,32,15.1823,0,1016.22,Mostly cloudy throughout the day.
2014-06-16 09:00:00.000 +0200,Mostly Cloudy,rain,17.77777778,17.77777778,0.56,13.9909,32,16.1,0,1016.16,Mostly cloudy throughout the day.
2014-06-16 19:00:00.000 +0200,Overcast,rain,19.05,19.05,0.55,9.1126,158,10.2557,0,1014.59,Mostly cloudy throughout the day.
2014-06-16 20:00:00.000 +0200,Mostly Cloudy,rain,18.07222222,18.07222222,0.65,7.8085,170,10.5777,0,1014.86,Mostly cloudy throughout the day.
2014-06-16 21:00:00.000 +0200,Overcast,rain,17.92222222,17.92222222,0.64,13.846,171,16.1,0,1014.97,Mostly cloudy throughout the day.
2014-06-17 19:00:00.000 +0200,Mostly Cloudy,rain,19.07777778,19.07777778,0.63,4.7495,310,16.1,0,1014.22,Mostly cloudy throughout the day.
2014-06-18 08:00:00.000 +0200,Partly Cloudy,rain,17.54444444,17.54444444,0.62,10.8353,14,15.1823,0,1015.2,Partly cloudy throughout the day.
2014-06-18 09:00:00.000 +0200,Mostly Cloudy,rain,18.96111111,18.96111111,0.61,12.9444,31,16.1,0,1015.55,Partly cloudy throughout the day.
2014-06-18 21:00:00.000 +0200,Partly Cloudy,rain,17.75555556,17.75555556,0.5,9.0965,30,16.1,0,1014.33,Partly cloudy throughout the day.
2014-06-18 22:00:00.000 +0200,Partly Cloudy,rain,15.0,15.0,0.67,9.2253,0,16.1,0,1014.64,Partly cloudy throughout the day.
2014-06-18 23:00:00.000 +0200,Partly Cloudy,rain,15.53888889,15.53888889,0.59,6.0536,27,15.1823,0,1014.73,Partly cloudy throughout the day.
2014-06-19 07:00:00.000 +0200,Mostly Cloudy,rain,17.06666667,17.06666667,0.55,9.4185,11,16.1,0,1013.56,Mostly cloudy throughout the day.
2014-06-19 08:00:00.000 +0200,Mostly Cloudy,rain,18.7,18.7,0.57,7.5187,40,15.1823,0,1013.52,Mostly cloudy throughout the day.
2014-06-02 10:00:00.000 +0200,Mostly Cloudy,rain,17.31666667,17.31666667,0.66,14.0875,289,9.982,0,1015.49,Mostly cloudy throughout the day.
2014-06-02 11:00:00.000 +0200,Mostly Cloudy,rain,17.86111111,17.86111111,0.61,14.2646,280,10.3523,0,1015.39,Mostly cloudy throughout the day.
2014-06-02 12:00:00.000 +0200,Mostly Cloudy,rain,19.95,19.95,0.45,9.5795,261,9.982,0,1015.1,Mostly cloudy throughout the day.
2014-06-02 13:00:00.000 +0200,Mostly Cloudy,rain,17.76666667,17.76666667,0.57,9.3541,214,9.982,0,1014.59,Mostly cloudy throughout the day.
2014-06-02 15:00:00.000 +0200,Mostly Cloudy,rain,19.97222222,19.97222222,0.57,8.2915,192,9.982,0,1014.23,Mostly cloudy throughout the day.
2014-06-21 08:00:00.000 +0200,Partly Cloudy,rain,17.05555556,17.05555556,0.56,12.2682,327,15.1823,0,1015.05,Partly cloudy throughout the day.
2014-06-21 09:00:00.000 +0200,Partly Cloudy,rain,18.81666667,18.81666667,0.48,11.0446,291,9.982,0,1015.14,Partly cloudy throughout the day.
2014-06-21 10:00:00.000 +0200,Partly Cloudy,rain,19.95,19.95,0.49,11.3988,300,10.2557,0,1015.21,Partly cloudy throughout the day.
2014-06-21 20:00:00.000 +0200,Mostly Cloudy,rain,19.23333333,19.23333333,0.44,10.6904,290,15.5526,0,1015.18,Partly cloudy throughout the day.
2014-06-21 21:00:00.000 +0200,Partly Cloudy,rain,16.18333333,16.18333333,0.52,11.27,270,16.1,0,1015.72,Partly cloudy throughout the day.
2014-06-26 11:00:00.000 +0200,Breezy and Partly Cloudy,rain,19.88888889,19.88888889,0.45,30.8315,299,10.3523,0,1013.27,Partly cloudy throughout the day and breezy starting in the morning continuing until afternoon.
2014-06-26 12:00:00.000 +0200,Breezy and Partly Cloudy,rain,19.95,19.95,0.49,31.3467,290,9.982,0,1013.6,Partly cloudy throughout the day and breezy starting in the morning continuing until afternoon.
2014-06-26 20:00:00.000 +0200,Mostly Cloudy,rain,18.10555556,18.10555556,0.61,7.9051,302,15.5526,0,1013.59,Partly cloudy throughout the day and breezy starting in the morning continuing until afternoon.
2014-06-28 22:00:00.000 +0200,Partly Cloudy,rain,19.4,19.4,0.65,10.7387,140,16.1,0,1015.97,Partly cloudy starting in the morning.
2014-06-29 00:00:00.000 +0200,Partly Cloudy,rain,17.77777778,17.77777778,0.7,14.1197,140,16.1,0,1016.06,Partly cloudy throughout the day.
2014-06-03 10:00:00.000 +0200,Mostly Cloudy,rain,17.84444444,17.84444444,0.64,4.7656,130,9.982,0,1016.0,Mostly cloudy throughout the day.
2014-06-03 11:00:00.000 +0200,Mostly Cloudy,rain,19.12777778,19.12777778,0.62,3.5742,96,10.3523,0,1015.97,Mostly cloudy throughout the day.
2014-06-03 20:00:00.000 +0200,Mostly Cloudy,rain,17.6,17.6,0.67,7.3094,358,10.5777,0,1013.81,Mostly cloudy throughout the day.
2014-06-03 21:00:00.000 +0200,Mostly Cloudy,rain,15.99444444,15.99444444,0.67,7.9051,351,10.2557,0,1013.93,Mostly cloudy throughout the day.
2014-06-05 08:00:00.000 +0200,Partly Cloudy,rain,19.84444444,19.84444444,0.62,1.7066,112,15.1823,0,1013.53,Partly cloudy starting in the morning.
2014-06-05 21:00:00.000 +0200,Partly Cloudy,rain,18.88333333,18.88333333,0.65,1.6261,274,16.1,0,1014.72,Partly cloudy starting in the morning.
2014-06-05 22:00:00.000 +0200,Partly Cloudy,rain,17.73333333,17.73333333,0.67,11.27,300,16.1,0,1015.24,Partly cloudy starting in the morning.
2014-03-15 10:00:00.000 +0100,Partly Cloudy,rain,15.9,15.9,0.37,14.4417,224,15.0213,0,1013.36,Mostly cloudy starting in the morning and windy in the evening.
2014-03-17 09:00:00.000 +0100,Windy and Partly Cloudy,rain,15.99444444,15.99444444,0.42,51.1497,310,16.1,0,1015.31,Partly cloudy throughout the day and windy starting in the morning continuing until afternoon.
2014-03-17 10:00:00.000 +0100,Windy and Partly Cloudy,rain,16.17777778,16.17777778,0.43,45.7884,311,15.5526,0,1015.93,Partly cloudy throughout the day and windy starting in the morning continuing until afternoon.
2014-03-17 11:00:00.000 +0100,Windy and Mostly Cloudy,rain,17.21666667,17.21666667,0.38,45.0961,309,16.1,0,1016.16,Partly cloudy throughout the day and windy starting in the morning continuing until afternoon.
2014-03-17 12:00:00.000 +0100,Windy and Partly Cloudy,rain,17.79444444,17.79444444,0.4,46.6095,300,16.1,0,1015.91,Partly cloudy throughout the day and windy starting in the morning continuing until afternoon.
2014-03-17 13:00:00.000 +0100,Windy and Partly Cloudy,rain,17.82222222,17.82222222,0.39,41.1838,311,15.5526,0,1016.04,Partly cloudy throughout the day and windy starting in the morning continuing until afternoon.
2014-03-17 14:00:00.000 +0100,Breezy and Partly Cloudy,rain,17.81666667,17.81666667,0.42,36.225,309,16.1,0,1015.79,Partly cloudy throughout the day and windy starting in the morning continuing until afternoon.
2014-03-17 15:00:00.000 +0100,Partly Cloudy,rain,17.81666667,17.81666667,0.4,28.3682,311,16.1,0,1015.49,Partly cloudy throughout the day and windy starting in the morning continuing until afternoon.
2014-03-17 16:00:00.000 +0100,Partly Cloudy,rain,17.41666667,17.41666667,0.42,22.3629,313,15.5526,0,1015.4,Partly cloudy throughout the day and windy starting in the morning continuing until afternoon.
2014-03-17 17:00:00.000 +0100,Partly Cloudy,rain,16.1,16.1,0.48,15.6653,339,16.1,0,1015.29,Partly cloudy throughout the day and windy starting in the morning continuing until afternoon.
2014-03-18 15:00:00.000 +0100,Partly Cloudy,rain,18.88333333,18.88333333,0.34,14.329,232,16.1,0,1016.56,Partly cloudy throughout the day.
2014-03-18 16:00:00.000 +0100,Mostly Cloudy,rain,18.8,18.8,0.35,11.8496,221,15.5526,0,1016.01,Partly cloudy throughout the day.
2014-03-18 17:00:00.000 +0100,Mostly Cloudy,rain,17.31111111,17.31111111,0.44,10.8192,210,16.1,0,1015.45,Partly cloudy throughout the day.
2014-03-21 17:00:00.000 +0100,Partly Cloudy,rain,18.95555556,18.95555556,0.34,17.1465,161,16.1,0,1016.46,Partly cloudy until night.
2014-03-21 18:00:00.000 +0100,Partly Cloudy,rain,17.17222222,17.17222222,0.41,15.8746,150,16.1,0,1016.36,Partly cloudy until night.
2014-03-22 09:00:00.000 +0100,Partly Cloudy,rain,17.17777778,17.17777778,0.38,16.1,191,16.1,0,1015.2,Partly cloudy starting overnight.
2014-03-22 10:00:00.000 +0100,Partly Cloudy,rain,18.67777778,18.67777778,0.33,21.8477,209,15.5526,0,1014.98,Partly cloudy starting overnight.
2014-03-27 12:00:00.000 +0100,Mostly Cloudy,rain,15.08888889,15.08888889,0.51,21.8316,109,9.982,0,1013.4,Partly cloudy throughout the day.
2014-03-28 12:00:00.000 +0100,Overcast,rain,16.18333333,16.18333333,0.44,11.3666,68,10.2557,0,1013.11,Mostly cloudy until evening.
2014-03-28 13:00:00.000 +0100,Mostly Cloudy,rain,16.10555556,16.10555556,0.48,8.05,64,10.5777,0,1013.21,Mostly cloudy until evening.
2014-03-28 14:00:00.000 +0100,Overcast,rain,17.36111111,17.36111111,0.41,8.6779,77,10.2557,0,1013.11,Mostly cloudy until evening.
2014-03-28 15:00:00.000 +0100,Mostly Cloudy,rain,17.38333333,17.38333333,0.43,4.4597,147,16.1,0,1013.11,Mostly cloudy until evening.
2014-03-28 16:00:00.000 +0100,Partly Cloudy,rain,17.13333333,17.13333333,0.41,7.1806,186,15.5526,0,1013.27,Mostly cloudy until evening.
2014-03-28 17:00:00.000 +0100,Partly Cloudy,rain,16.20555556,16.20555556,0.51,8.1949,218,16.1,0,1013.43,Mostly cloudy until evening.
2014-03-30 19:00:00.000 +0200,Partly Cloudy,rain,15.11666667,15.11666667,0.39,4.83,129,16.1,0,1015.86,Partly cloudy starting in the morning continuing until evening.
2014-03-31 10:00:00.000 +0200,Partly Cloudy,rain,16.20555556,16.20555556,0.51,7.6958,202,15.134,0,1013.77,Partly cloudy starting in the morning.
2014-03-31 11:00:00.000 +0200,Partly Cloudy,rain,17.85555556,17.85555556,0.45,9.9981,182,15.1823,0,1013.52,Partly cloudy starting in the morning.
2014-05-10 08:00:00.000 +0200,Mostly Cloudy,rain,17.53333333,17.53333333,0.68,13.8782,311,10.2235,0,1014.96,Partly cloudy starting overnight.
2014-05-10 09:00:00.000 +0200,Breezy and Mostly Cloudy,rain,18.79444444,18.79444444,0.58,30.8637,319,9.982,0,1015.05,Partly cloudy starting overnight.
2014-05-10 10:00:00.000 +0200,Mostly Cloudy,rain,18.96111111,18.96111111,0.56,28.5292,319,9.982,0,1015.42,Partly cloudy starting overnight.
2014-05-10 20:00:00.000 +0200,Partly Cloudy,rain,17.53888889,17.53888889,0.46,8.9516,280,15.5526,0,1013.64,Partly cloudy starting overnight.
2014-05-12 11:00:00.000 +0200,Mostly Cloudy,rain,15.79444444,15.79444444,0.57,21.9604,299,10.3523,0,1013.9,Mostly cloudy throughout the day.
2014-05-12 12:00:00.000 +0200,Partly Cloudy,rain,17.08333333,17.08333333,0.48,20.7207,291,9.982,0,1013.82,Mostly cloudy throughout the day.
2014-05-12 13:00:00.000 +0200,Partly Cloudy,rain,17.70555556,17.70555556,0.43,17.8066,300,9.982,0,1013.82,Mostly cloudy throughout the day.
2014-05-12 14:00:00.000 +0200,Partly Cloudy,rain,17.77222222,17.77222222,0.43,20.8656,282,10.5777,0,1013.89,Mostly cloudy throughout the day.
2014-05-12 15:00:00.000 +0200,Partly Cloudy,rain,17.77777778,17.77777778,0.4,17.6295,300,10.2557,0,1013.69,Mostly cloudy throughout the day.
2014-05-12 16:00:00.000 +0200,Partly Cloudy,rain,18.72777778,18.72777778,0.38,14.5222,301,10.2557,0,1013.01,Mostly cloudy throughout the day.
2014-05-12 18:00:00.000 +0200,Partly Cloudy,rain,17.77777778,17.77777778,0.37,17.3558,299,16.1,0,1013.09,Mostly cloudy throughout the day.
2014-05-12 19:00:00.000 +0200,Mostly Cloudy,rain,17.15,17.15,0.41,12.8478,290,16.1,0,1013.01,Mostly cloudy throughout the day.
2014-05-13 09:00:00.000 +0200,Mostly Cloudy,rain,15.99444444,15.99444444,0.53,15.0696,109,16.1,0,1014.0,Mostly cloudy throughout the day.
2014-05-13 10:00:00.000 +0200,Mostly Cloudy,rain,17.15,17.15,0.42,12.3165,98,15.8263,0,1013.71,Mostly cloudy throughout the day.
2014-05-13 11:00:00.000 +0200,Overcast,rain,17.50555556,17.50555556,0.51,12.1877,115,10.3523,0,1013.72,Mostly cloudy throughout the day.
2014-05-13 12:00:00.000 +0200,Overcast,rain,16.16111111,16.16111111,0.48,21.091,149,10.2557,0,1013.59,Mostly cloudy throughout the day.
2014-05-13 13:00:00.000 +0200,Overcast,rain,18.58888889,18.58888889,0.39,13.846,147,15.8263,0,1013.1,Mostly cloudy throughout the day.
2014-05-17 12:00:00.000 +0200,Mostly Cloudy,rain,16.07222222,16.07222222,0.59,5.152,279,9.982,0,1013.2,Mostly cloudy throughout the day.
2014-05-17 13:00:00.000 +0200,Mostly Cloudy,rain,16.04444444,16.04444444,0.63,9.6439,279,9.982,0,1013.19,Mostly cloudy throughout the day.
2014-05-17 14:00:00.000 +0200,Mostly Cloudy,rain,16.00555556,16.00555556,0.68,9.0643,257,10.3523,0,1013.27,Mostly cloudy throughout the day.
2014-05-17 15:00:00.000 +0200,Mostly Cloudy,rain,17.17777778,17.17777778,0.63,15.3916,242,9.982,0,1013.29,Mostly cloudy throughout the day.
2014-05-18 15:00:00.000 +0200,Mostly Cloudy,rain,17.73333333,17.73333333,0.57,11.0124,179,9.982,0,1016.98,Mostly cloudy until night.
2014-05-18 16:00:00.000 +0200,Mostly Cloudy,rain,17.75555556,17.75555556,0.56,12.6385,179,9.982,0,1016.79,Mostly cloudy until night.
2014-05-18 17:00:00.000 +0200,Mostly Cloudy,rain,17.82222222,17.82222222,0.53,10.1108,164,10.3523,0,1016.71,Mostly cloudy until night.
2014-05-18 18:00:00.000 +0200,Mostly Cloudy,rain,17.77777778,17.77777778,0.57,9.0965,191,9.982,0,1016.48,Mostly cloudy until night.
2014-05-18 19:00:00.000 +0200,Mostly Cloudy,rain,17.63333333,17.63333333,0.61,2.8819,132,9.982,0,1016.6,Mostly cloudy until night.
2014-05-19 20:00:00.000 +0200,Partly Cloudy,rain,18.18333333,18.18333333,0.62,8.5491,128,10.5777,0,1016.43,Partly cloudy until night.
2014-05-19 21:00:00.000 +0200,Partly Cloudy,rain,17.68888889,17.68888889,0.66,9.4829,121,16.1,0,1016.68,Partly cloudy until night.
2014-05-24 08:00:00.000 +0200,Mostly Cloudy,rain,19.10555556,19.10555556,0.69,10.5294,160,15.5526,0,1013.2,Mostly cloudy throughout the day.
2014-05-25 19:00:00.000 +0200,Mostly Cloudy,rain,19.90555556,19.90555556,0.63,15.9551,358,9.9015,0,1016.56,Partly cloudy throughout the day.
2014-05-31 16:00:00.000 +0200,Overcast,rain,15.11666667,15.11666667,0.66,17.0982,302,10.2557,0,1014.74,Mostly cloudy throughout the day.
2014-05-31 19:00:00.000 +0200,Mostly Cloudy,rain,15.04444444,15.04444444,0.62,11.0607,310,16.1,0,1014.23,Mostly cloudy throughout the day.
2014-05-07 20:00:00.000 +0200,Mostly Cloudy,rain,19.07222222,19.07222222,0.53,15.4882,152,15.5526,0,1013.77,Mostly cloudy throughout the day.
2014-05-07 21:00:00.000 +0200,Mostly Cloudy,rain,17.85,17.85,0.55,20.4631,162,16.1,0,1013.99,Mostly cloudy throughout the day.
2014-05-07 22:00:00.000 +0200,Overcast,rain,17.15,17.15,0.67,17.3236,212,9.982,0,1014.24,Mostly cloudy throughout the day.
2014-05-08 17:00:00.000 +0200,Partly Cloudy,rain,19.11666667,19.11666667,0.47,11.5759,290,10.5777,0,1016.82,Mostly cloudy until evening.
2014-05-08 19:00:00.000 +0200,Partly Cloudy,rain,18.83888889,18.83888889,0.48,9.4668,310,16.1,0,1016.62,Mostly cloudy until evening.
2014-05-08 20:00:00.000 +0200,Partly Cloudy,rain,16.31111111,16.31111111,0.6,3.0268,302,15.5526,0,1016.96,Mostly cloudy until evening.
2014-05-09 20:00:00.000 +0200,Partly Cloudy,rain,18.18888889,18.18888889,0.53,8.3559,329,15.5526,0,1014.97,Partly cloudy starting in the morning.
2014-05-09 21:00:00.000 +0200,Partly Cloudy,rain,17.03888889,17.03888889,0.64,3.3327,273,16.1,0,1015.3,Partly cloudy starting in the morning.
2014-11-04 12:00:00.000 +0100,Clear,rain,15.09444444,15.09444444,0.62,17.388,151,8.1305,0,1015.33,Clear throughout the day.
2014-11-04 13:00:00.000 +0100,Clear,rain,16.25555556,16.25555556,0.54,14.5705,161,9.5634,0,1014.78,Clear throughout the day.
2014-11-04 14:00:00.000 +0100,Clear,rain,17.26666667,17.26666667,0.52,14.6188,161,11.9784,0,1014.02,Clear throughout the day.
2014-11-04 15:00:00.000 +0100,Clear,rain,16.17777778,16.17777778,0.58,13.1537,160,11.9784,0,1013.81,Clear throughout the day.
2014-11-05 11:00:00.000 +0100,Clear,rain,16.15555556,16.15555556,0.58,25.1482,159,8.0983,0,1013.13,Partly cloudy starting in the afternoon.
2014-11-06 10:00:00.000 +0100,Mostly Cloudy,rain,15.9,15.9,0.64,20.6724,151,14.5222,0,1015.5,Mostly cloudy throughout the day.
2014-11-06 11:00:00.000 +0100,Mostly Cloudy,rain,16.03888889,16.03888889,0.67,19.7869,150,14.9086,0,1015.67,Mostly cloudy throughout the day.
2014-11-06 12:00:00.000 +0100,Mostly Cloudy,rain,17.12777778,17.12777778,0.64,19.7869,150,14.9086,0,1015.46,Mostly cloudy throughout the day.
2014-11-06 13:00:00.000 +0100,Mostly Cloudy,rain,17.26111111,17.26111111,0.63,17.1787,149,14.5222,0,1015.12,Mostly cloudy throughout the day.
2014-11-06 14:00:00.000 +0100,Mostly Cloudy,rain,17.28888889,17.28888889,0.63,21.2842,150,14.9086,0,1014.85,Mostly cloudy throughout the day.
2014-11-06 15:00:00.000 +0100,Mostly Cloudy,rain,17.21666667,17.21666667,0.67,16.8084,149,15.134,0,1014.87,Mostly cloudy throughout the day.
2014-11-07 09:00:00.000 +0100,Mostly Cloudy,rain,17.01666667,17.01666667,0.68,21.2198,149,9.982,0,1014.56,Mostly cloudy throughout the day.
2014-11-07 11:00:00.000 +0100,Mostly Cloudy,rain,18.72222222,18.72222222,0.66,21.3486,159,14.9086,0,1014.04,Mostly cloudy throughout the day.
2014-11-07 19:00:00.000 +0100,Partly Cloudy,rain,17.66111111,17.66111111,0.7,15.6975,159,14.9569,0,1013.21,Mostly cloudy throughout the day.
2014-11-07 22:00:00.000 +0100,Mostly Cloudy,rain,16.73333333,16.73333333,0.68,13.4113,160,14.9569,0,1013.61,Mostly cloudy throughout the day.
2014-11-08 10:00:00.000 +0100,Mostly Cloudy,rain,16.07777778,16.07777778,0.69,4.4919,320,9.9015,0,1014.43,Mostly cloudy throughout the day.
2014-11-08 12:00:00.000 +0100,Mostly Cloudy,rain,16.09444444,16.09444444,0.68,14.3451,106,9.982,0,1014.1,Mostly cloudy throughout the day.
2014-11-08 13:00:00.000 +0100,Overcast,rain,17.23333333,17.23333333,0.68,2.3345,26,10.3523,0,1014.2,Mostly cloudy throughout the day.
2014-10-11 18:00:00.000 +0200,Partly Cloudy,rain,19.13888889,19.13888889,0.68,9.3058,149,16.1,0,1015.25,Partly cloudy in the evening.
2014-09-14 18:00:00.000 +0200,Mostly Cloudy,rain,20.0,20.0,0.68,16.0195,110,8.1305,0,1014.51,Mostly cloudy throughout the day.
2014-09-23 12:00:00.000 +0200,Mostly Cloudy,rain,15.99444444,15.99444444,0.52,25.438,320,9.982,0,1013.87,Partly cloudy until evening.
2014-09-23 13:00:00.000 +0200,Partly Cloudy,rain,16.06666667,16.06666667,0.56,27.048,319,10.2557,0,1013.89,Partly cloudy until evening.
2014-09-23 14:00:00.000 +0200,Partly Cloudy,rain,17.0,17.0,0.48,25.8888,302,10.5777,0,1014.24,Partly cloudy until evening.
2014-09-23 15:00:00.000 +0200,Mostly Cloudy,rain,17.10555556,17.10555556,0.52,28.6902,310,10.2557,0,1014.56,Partly cloudy until evening.
2014-09-23 16:00:00.000 +0200,Mostly Cloudy,rain,16.13333333,16.13333333,0.56,25.5829,311,10.2557,0,1014.67,Partly cloudy until evening.
2014-09-23 17:00:00.000 +0200,Mostly Cloudy,rain,16.06111111,16.06111111,0.52,26.3235,311,10.5777,0,1015.06,Partly cloudy until evening.
2014-09-23 18:00:00.000 +0200,Partly Cloudy,rain,15.0,15.0,0.59,16.3898,292,10.2557,0,1015.73,Partly cloudy until evening.
2014-09-25 13:00:00.000 +0200,Mostly Cloudy,rain,17.84444444,17.84444444,0.59,7.6475,141,10.2557,0,1016.78,Mostly cloudy throughout the day.
2014-09-25 14:00:00.000 +0200,Mostly Cloudy,rain,17.85,17.85,0.55,4.6207,154,10.5777,0,1016.26,Mostly cloudy throughout the day.
2014-09-25 15:00:00.000 +0200,Mostly Cloudy,rain,19.81666667,19.81666667,0.5,1.4168,187,10.2557,0,1015.93,Mostly cloudy throughout the day.
2014-09-25 16:00:00.000 +0200,Mostly Cloudy,rain,18.75,18.75,0.53,2.8819,162,9.982,0,1015.84,Mostly cloudy throughout the day.
2014-09-25 17:00:00.000 +0200,Mostly Cloudy,rain,17.76666667,17.76666667,0.56,2.6726,132,10.3523,0,1015.83,Mostly cloudy throughout the day.
2015-04-15 19:00:00.000 +0200,Mostly Cloudy,rain,19.09444444,19.09444444,0.39,11.0446,241,16.1,0,1016.88,Partly cloudy throughout the day.
